Experiment Log Started

========================================
Running Architecture: ResNet50 + Baseline
========================================
  > Split: 10% | Seed: 42 ...
    Loss Function: CrossEntropyLoss()
    Epoch 19/25 | Train Loss: 0.0309 | Train Acc: 98.77%
    Epoch 20/25 | Train Loss: 0.0221 | Train Acc: 100.00%
    Epoch 21/25 | Train Loss: 0.0178 | Train Acc: 100.00%
    Epoch 22/25 | Train Loss: 0.0229 | Train Acc: 100.00%
    Epoch 23/25 | Train Loss: 0.0150 | Train Acc: 100.00%
    Epoch 24/25 | Train Loss: 0.0155 | Train Acc: 100.00%
    Epoch 25/25 | Train Loss: 0.0222 | Train Acc: 100.00%
  > Split: 10% | Seed: 20 ...
    Loss Function: CrossEntropyLoss()
    Epoch 1/25 | Train Loss: 0.6561 | Train Acc: 58.02%
    Epoch 2/25 | Train Loss: 0.5086 | Train Acc: 87.65%
    Epoch 3/25 | Train Loss: 0.3534 | Train Acc: 97.53%
    Epoch 4/25 | Train Loss: 0.2803 | Train Acc: 95.06%
    Epoch 5/25 | Train Loss: 0.2351 | Train Acc: 93.83%
    Epoch 6/25 | Train Loss: 0.1487 | Train Acc: 98.77%
    Epoch 7/25 | Train Loss: 0.1460 | Train Acc: 100.00%
    Epoch 8/25 | Train Loss: 0.1207 | Train Acc: 98.77%
    Epoch 9/25 | Train Loss: 0.1067 | Train Acc: 100.00%
    Epoch 10/25 | Train Loss: 0.0747 | Train Acc: 100.00%
    Epoch 11/25 | Train Loss: 0.1032 | Train Acc: 98.77%
    Epoch 12/25 | Train Loss: 0.0539 | Train Acc: 100.00%
    Epoch 13/25 | Train Loss: 0.0556 | Train Acc: 100.00%
